bird_id,bird_model_id,start_odometer,end_odometer,start_timestamp,end_timestamp,rider_id,rider_age,ride_rating,ride_neighborhood,ride_triggered_maintenance
10,2,1300.65,1312.26,1523142780,1523144766,86,24,5,pasadena,TRUE
20,1,1207.61,1224.35,1523088952,1523092128,11,64,5,hollywood,FALSE
121,1,1212.97,1241.61,1523193315,1523199152,22,59,3,playa vista,FALSE
64,1,1096.25,1119.04,1523061072,1523068508,45,33,2,playa vista,FALSE
235,2,1128.15,1135.53,1523021350,1523022786,38,48,4,brentwood,TRUE
227,2,1178.56,1217.1,1522987824,1522994431,62,22,5,playa vista,TRUE
356,2,877,897.1,1522943722,1522948472,57,51,4,culver city,FALSE
149,2,1330.59,1357.67,1523153960,1523162183,27,53,5,pasadena,TRUE
135,1,1136.04,1167.59,1522984009,1522997492,11,64,5,west hollywood,FALSE
260,1,1430.96,1454.5,1523167179,1523174592,12,51,4,pasadena,TRUE
92,1,802.23,841.66,1522949064,1522958585,87,44,1,venice,FALSE
110,1,1037.6,1080.76,1523009050,1523015145,18,55,5,brentwood,FALSE
38,2,944.58,987.92,1523021438,1523039858,11,64,4,west hollywood,FALSE
334,1,1049.99,1070.69,1523056039,1523063384,32,62,2,pasadena,FALSE
167,1,984.84,997.62,1522985332,1522989322,34,36,1,echo park,FALSE
217,1,988.89,1021.4,1523034574,1523039450,19,39,1,hollywood,TRUE
197,1,980.48,981.55,1522963033,1522963461,82,37,5,west hollywood,FALSE
71,1,982.69,1027.25,1522900718,1522908816,78,55,2,playa vista,TRUE
209,1,1353.36,1374.85,1523176217,1523180078,19,39,4,playa vista,FALSE
488,2,1305.51,1321.49,1523096787,1523099575,4,56,4,hollywood,TRUE
454,2,1097.79,1125.76,1523059819,1523063180,86,24,5,west hollywood,TRUE
162,2,1079.5,1111.22,1522990186,1522997028,57,51,1,brentwood,FALSE
253,2,1250.8,1255.15,1523199432,1523200978,83,57,5,venice,FALSE
298,2,1131.77,1155.34,1523061169,1523067877,92,42,5,brentwood,FALSE
11,1,1331.26,1358.01,1523132411,1523144905,68,59,1,pasadena,FALSE
340,1,1364.79,1366.74,1523123665,1523124849,12,51,4,west hollywood,TRUE
413,2,1151.94,1165.43,1523092860,1523100938,30,24,4,culver city,FALSE
117,1,1252.64,1276.44,1523101037,1523108738,82,37,2,echo park,FALSE
290,1,1223.48,1253.27,1523114407,1523120405,54,37,5,west hollywood,FALSE
112,2,1163.04,1207.66,1523130941,1523137675,7,51,5,west hollywood,TRUE
81,2,1175.36,1185.65,1523161662,1523162997,20,60,4,playa vista,FALSE
339,1,1245.67,1250.92,1523098173,1523098971,50,30,5,ucla,FALSE
109,2,919.55,945.97,1522998332,1523004619,8,33,5,playa vista,FALSE
201,1,1421.57,1455.75,1523237022,1523243004,3,18,5,venice,TRUE
342,2,1137.61,1166.75,1523042268,1523055645,27,53,5,venice,FALSE
444,1,1446.69,1470.18,1523120222,1523123286,35,52,4,santa monica,FALSE
417,2,1213.4,1235.77,1523166818,1523170239,36,55,2,culver city,FALSE
255,1,1165.04,1176.33,1523025298,1523030091,97,49,3,west hollywood,FALSE
27,1,1338.96,1359.88,1523091199,1523095661,33,34,5,hollywood,TRUE
380,1,1484.97,1489.11,1523121846,1523122375,82,37,4,downtown,TRUE
337,1,1208.23,1241.41,1523099187,1523106440,51,65,5,hollywood,FALSE
364,2,1365.77,1398.11,1523162387,1523167064,79,33,5,west hollywood,FALSE
85,1,1043.01,1070.7,1522963884,1522968640,43,36,5,hollywood,FALSE
73,1,1571.48,1587.54,1523237921,1523244785,7,51,5,pasadena,FALSE
115,2,1129.82,1158.19,1522997268,1523001102,10,36,5,downtown,TRUE
204,1,1124.97,1136.38,1523072584,1523076179,45,33,4,pasadena,FALSE
304,2,1238.36,1242.37,1523114263,1523116021,93,32,1,pasadena,FALSE
222,2,1271.66,1283.05,1523105193,1523106791,86,24,5,pasadena,TRUE
292,1,915.45,921.72,1522952368,1522953535,43,36,4,santa monica,FALSE
276,1,841.81,852.09,1522937855,1522939944,13,54,5,ucla,FALSE
124,2,1153.01,1190.76,1523063956,1523085163,84,49,1,downtown,FALSE
303,2,1404.68,1424.27,1523135291,1523140212,89,24,5,hollywood,FALSE
429,1,1170.01,1201.04,1523121430,1523125391,65,28,4,downtown,TRUE
140,1,1190.99,1231.33,1523082635,1523089339,58,58,4,ucla,TRUE
343,2,1191.43,1207.1,1523089127,1523094957,89,24,3,downtown,FALSE
52,1,1065.61,1077.55,1522975136,1522976675,37,63,4,pasadena,FALSE
280,1,1386.94,1414.17,1523224128,1523228249,28,51,1,echo park,TRUE
94,2,1331.45,1348.65,1523096488,1523099340,93,32,5,venice,TRUE
470,1,744.09,748.05,1522900497,1522901078,59,36,3,hollywood,FALSE
350,1,1248.76,1271.92,1523178571,1523181351,88,35,2,culver city,TRUE
320,2,1115.93,1120.56,1522982835,1522983994,51,65,1,playa vista,FALSE
457,1,1221.97,1262.4,1523066931,1523074677,39,29,3,playa vista,TRUE
145,2,1015.09,1052.66,1522993412,1522998083,18,55,4,culver city,TRUE
222,2,1283.05,1289.53,1523110978,1523114042,35,52,1,downtown,FALSE
211,1,1057.25,1079.69,1523034858,1523038924,67,38,4,santa monica,TRUE
7,2,899.6,943.46,1522989795,1522995454,3,18,5,venice,TRUE
93,1,1343.25,1345.58,1523172044,1523172882,75,27,2,pasadena,FALSE
303,2,1424.27,1441.33,1523143584,1523147777,35,52,5,culver city,FALSE
157,2,1319.86,1325.24,1523067291,1523068181,81,18,3,downtown,TRUE
305,2,1122.82,1155.59,1523111343,1523117027,93,32,5,culver city,FALSE
337,1,1241.41,1244.27,1523113327,1523114016,35,52,1,downtown,FALSE
432,1,1039.48,1057.12,1523003038,1523005342,13,54,1,playa vista,TRUE
368,1,1203.71,1236.91,1523058753,1523071622,5,56,2,pasadena,TRUE
254,1,1449.45,1487.35,1523120954,1523130580,29,54,2,brentwood,FALSE
253,2,1255.15,1285.22,1523207539,1523219664,30,24,4,venice,FALSE
475,2,953.82,989.41,1522991814,1523004203,29,54,1,santa monica,FALSE
187,1,1023.69,1052.76,1522957431,1522961262,28,51,4,echo park,FALSE
226,2,1356.83,1397.5,1523156251,1523163809,90,40,3,hollywood,FALSE
403,1,974.2,1001.9,1523011699,1523015469,87,44,5,pasadena,TRUE
436,1,957.9,987.24,1522957637,1522961460,4,56,5,culver city,FALSE
164,1,1574.92,1616.93,1523228054,1523237011,44,24,4,brentwood,TRUE
112,2,1207.66,1212.41,1523142394,1523142983,43,36,5,ucla,FALSE
402,1,1205.19,1223.17,1523112282,1523115891,95,64,1,pasadena,FALSE
351,1,1265.56,1271.66,1523108368,1523109184,83,57,5,echo park,FALSE
139,1,1298.98,1339.82,1523165773,1523171413,14,41,4,venice,FALSE
490,1,1009.01,1014.31,1523037853,1523040609,50,30,1,brentwood,FALSE
16,1,1087.53,1106.46,1523070866,1523073819,43,36,5,brentwood,FALSE
308,2,881.47,900.94,1522948996,1522956816,74,58,1,venice,FALSE
39,2,987.17,994.71,1522955819,1522956844,28,51,5,downtown,FALSE
348,1,1362.99,1401.28,1523157734,1523166103,88,35,1,ucla,FALSE
497,2,1327.38,1351.67,1523083308,1523088730,48,52,5,brentwood,TRUE
439,2,1134.64,1153.57,1523071540,1523075349,15,21,5,ucla,FALSE
55,1,1453.53,1471.89,1523263441,1523271714,40,35,5,hollywood,TRUE
148,1,962.76,998.74,1523080775,1523085102,92,42,1,downtown,FALSE
265,1,1326.67,1367.85,1523106553,1523111910,67,38,2,ucla,FALSE
416,2,1160.49,1186.37,1523056160,1523063213,15,21,5,echo park,FALSE
460,1,1120.54,1125.88,1523035849,1523036501,75,27,4,west hollywood,FALSE
113,1,1117.12,1121.25,1523060033,1523061822,63,40,4,ucla,FALSE
373,1,846.43,856.42,1522929496,1522930700,43,36,5,playa vista,TRUE
301,1,1260.77,1299.71,1523034243,1523042139,22,59,4,hollywood,FALSE
145,2,1052.66,1066.87,1523002392,1523004915,43,36,4,west hollywood,FALSE
331,1,1161.97,1174.16,1523065334,1523067292,27,53,5,culver city,FALSE
398,2,1224.33,1263.02,1523059078,1523082881,9,23,1,echo park,FALSE
486,2,1326.61,1369.58,1523111849,1523118123,73,20,2,playa vista,FALSE
361,1,927.18,965.36,1522917454,1522925260,15,21,1,hollywood,FALSE
357,2,1175.63,1185.7,1523105317,1523110221,7,51,5,culver city,FALSE
345,2,1296.42,1308.56,1523075092,1523078340,77,55,4,hollywood,FALSE
23,2,1401.53,1408.91,1523169241,1523171184,60,63,5,pasadena,TRUE
43,1,976.11,1010.94,1522943636,1522965426,22,59,5,pasadena,FALSE
171,1,1148.93,1151.51,1523062951,1523064017,31,53,4,echo park,TRUE
36,2,1244.9,1272.35,1523064432,1523069349,94,52,5,hollywood,TRUE
86,1,1072.7,1083.64,1523001486,1523002824,75,27,4,pasadena,TRUE
411,1,1449.51,1474.6,1523220149,1523223692,29,54,5,culver city,FALSE
146,1,1383.27,1395.37,1523110239,1523111921,94,52,5,playa vista,TRUE
309,1,943.98,977.07,1522981572,1522986279,76,48,5,downtown,FALSE
438,2,1774.73,1814.6,1523327209,1523335570,86,24,5,echo park,TRUE
411,1,1474.6,1505.58,1523227248,1523233170,38,48,5,brentwood,TRUE
366,2,819.03,853.85,1522964190,1522969764,74,58,5,ucla,TRUE
170,1,1280.22,1315.74,1523108347,1523112914,55,64,4,echo park,FALSE
307,2,1391.65,1434.42,1523113497,1523122219,97,49,4,downtown,FALSE
176,2,927.16,968.76,1523048681,1523054817,98,52,1,venice,FALSE
488,2,1321.49,1330.09,1523106123,1523109628,23,36,5,santa monica,FALSE
397,2,1206.74,1213.37,1523011291,1523012711,89,24,4,playa vista,FALSE
456,2,1099.28,1124.6,1523104314,1523108153,20,60,4,culver city,TRUE
230,1,1186.17,1201.76,1522990575,1522992775,88,35,1,ucla,FALSE
141,2,1050.06,1053.36,1523044814,1523045284,22,59,5,venice,TRUE
183,2,1136.48,1159.3,1523105294,1523115362,87,44,4,culver city,FALSE
417,2,1235.77,1241.29,1523172207,1523173834,46,47,5,ucla,FALSE
292,1,921.72,951.83,1522957445,1522961321,28,51,1,santa monica,TRUE
99,1,1318.2,1345.49,1523232818,1523240616,91,40,2,santa monica,TRUE
410,1,971.94,1010.92,1522979909,1522986728,13,54,4,brentwood,FALSE
181,2,1583.14,1604.19,1523180646,1523190474,70,22,1,echo park,FALSE
44,2,1093.82,1136.39,1523084914,1523091762,5,56,5,hollywood,TRUE
90,1,1050.68,1077.34,1523052283,1523056638,49,29,1,brentwood,TRUE
138,1,898.34,934.19,1522990882,1522997093,75,27,1,venice,TRUE
176,2,968.76,985.7,1523055481,1523057935,17,27,5,west hollywood,FALSE
51,2,973.91,1016.66,1522989153,1522997115,8,33,5,pasadena,FALSE
480,2,1248.34,1284.6,1523112250,1523118701,41,31,1,culver city,FALSE
492,1,956.55,976.09,1522941668,1522946260,59,36,5,santa monica,FALSE
183,2,1159.3,1161.06,1523117615,1523118121,0,47,5,downtown,FALSE
401,1,1254.19,1286.1,1523071811,1523078666,67,38,1,west hollywood,FALSE
153,1,1460.35,1467.92,1523202910,1523204246,64,29,1,hollywood,FALSE
271,2,1228.13,1240.41,1523090469,1523093403,64,29,4,pasadena,FALSE
279,2,1265.36,1274.18,1523031529,1523033518,28,51,4,hollywood,FALSE
243,1,1180.15,1219.33,1523050850,1523065422,59,36,5,brentwood,FALSE
161,2,1237.6,1257.3,1523122521,1523126614,48,52,5,venice,FALSE
311,1,977.33,1003.58,1522941682,1522946215,80,35,1,venice,FALSE
57,1,1178.59,1208.49,1523082622,1523086290,98,52,4,echo park,TRUE
399,1,1056.88,1074.34,1522994540,1522997926,58,58,5,ucla,FALSE
390,1,789.79,804.12,1522989953,1522993841,0,47,4,brentwood,FALSE
447,2,1072.54,1102.05,1523086524,1523097394,84,49,5,echo park,FALSE
399,1,1074.34,1119.09,1522999164,1523005325,13,54,5,santa monica,FALSE
294,1,1044.43,1048.12,1523014058,1523014534,61,45,4,venice,TRUE
396,2,1138.74,1160.45,1523105545,1523108299,20,60,3,downtown,TRUE
307,2,1434.42,1460.76,1523125842,1523130098,83,57,5,playa vista,TRUE
394,1,1313.38,1317.36,1523165250,1523165751,36,55,1,ucla,TRUE
245,2,1365.76,1396.86,1523137418,1523148540,46,47,5,venice,FALSE
127,1,934.01,943.46,1523061434,1523063443,7,51,2,pasadena,FALSE
35,1,1262.83,1295.75,1523096199,1523102035,50,30,2,west hollywood,TRUE
218,1,1128.12,1148.18,1523010020,1523013841,64,29,2,ucla,FALSE
132,1,847.12,848.54,1522974477,1522974895,31,53,4,venice,FALSE
103,2,1075.43,1098.41,1523089119,1523092615,80,35,5,echo park,TRUE
241,1,1152.47,1175.73,1523056006,1523067403,46,47,1,downtown,FALSE
396,2,1160.45,1198.75,1523108512,1523113809,7,51,5,brentwood,TRUE
187,1,1052.76,1095.53,1522964348,1522971071,55,64,5,west hollywood,TRUE
345,2,1308.56,1326.74,1523084754,1523088619,29,54,3,downtown,FALSE
347,1,987.96,1018.34,1523017686,1523038887,56,31,4,hollywood,FALSE
259,1,1247.78,1269.55,1523118581,1523123794,72,18,5,brentwood,FALSE
442,1,1600.35,1637.27,1523298831,1523303951,69,49,5,echo park,FALSE
81,2,1185.65,1216.79,1523168500,1523172474,55,64,5,venice,TRUE
460,1,1125.88,1141.38,1523037620,1523048106,12,51,5,culver city,FALSE
87,2,936.26,949.11,1522920332,1522922678,6,55,5,hollywood,TRUE
378,1,1088.2,1132.72,1523021487,1523028442,79,33,4,west hollywood,TRUE
194,1,1056.2,1092.87,1523125188,1523135617,97,49,1,echo park,FALSE
393,1,896.92,914.91,1522911546,1522916650,98,52,1,downtown,FALSE
329,1,1561.72,1602.93,1523145039,1523152402,4,56,1,culver city,FALSE
1,1,1019.03,1057.61,1523035861,1523041449,0,47,4,ucla,FALSE
54,2,1222.34,1231.82,1523082979,1523088923,45,33,1,echo park,FALSE
116,1,1176.91,1199.19,1523102865,1523106355,20,60,4,venice,FALSE
310,1,1135.94,1154.39,1523053673,1523056777,76,48,4,hollywood,TRUE
198,1,1110.31,1142.24,1523051830,1523056088,17,27,4,brentwood,FALSE
60,2,1464.37,1503.24,1523153257,1523161531,95,64,3,hollywood,FALSE
336,1,1290.66,1300.51,1523068279,1523071903,34,36,5,culver city,TRUE
87,2,949.11,958.08,1522925620,1522929882,78,55,5,downtown,FALSE
407,1,854.29,895.73,1522982916,1522991086,73,20,2,santa monica,TRUE
255,1,1176.33,1179.59,1523034552,1523035007,71,64,1,ucla,TRUE
39,2,994.71,1024.55,1522962152,1522972516,80,35,5,echo park,TRUE
418,1,1243.77,1261.45,1523113413,1523115616,39,29,3,echo park,TRUE
50,1,1026.38,1045.97,1522970578,1522974368,11,64,5,echo park,FALSE
373,1,856.42,875.68,1522934455,1522937068,26,38,2,downtown,FALSE
166,1,1092.59,1136.02,1523106759,1523123414,1,47,2,playa vista,FALSE
40,1,1180.61,1182.38,1523030837,1523031122,96,19,5,pasadena,FALSE
127,1,943.46,951.3,1523066256,1523067841,77,55,4,venice,FALSE
285,2,1037.57,1081.5,1523082082,1523092596,31,53,5,brentwood,FALSE
128,1,993.08,1002.94,1523038907,1523043793,11,64,5,culver city,FALSE
55,1,1471.89,1499.69,1523276886,1523282936,86,24,5,echo park,TRUE
438,2,1814.6,1849.23,1523338970,1523343168,36,55,1,brentwood,TRUE
172,1,899.86,924.81,1522971369,1522985553,48,52,3,santa monica,FALSE
98,1,1348.5,1376.84,1523161288,1523167533,24,21,1,culver city,FALSE
72,1,1279.88,1297.81,1523139557,1523144687,32,62,5,santa monica,FALSE
32,1,999.9,1024.13,1523049882,1523053245,45,33,5,downtown,FALSE
393,1,914.91,936.58,1522923699,1522927571,82,37,1,downtown,FALSE
264,2,1041.56,1065.07,1523022915,1523026321,71,64,1,echo park,TRUE
418,1,1261.45,1286.52,1523120173,1523134354,2,64,5,echo park,FALSE
128,1,1002.94,1030.84,1523045084,1523048969,91,40,4,hollywood,FALSE
376,1,1177.87,1203.55,1523138230,1523141439,62,22,2,santa monica,TRUE
329,1,1602.93,1619.4,1523153481,1523158838,49,29,5,playa vista,FALSE
363,1,1504.56,1514.69,1523190181,1523191839,89,24,4,ucla,FALSE
109,2,945.97,985.62,1523010547,1523027392,20,60,5,downtown,FALSE
45,1,955.43,989.48,1523024807,1523029943,48,52,4,west hollywood,FALSE
456,2,1124.6,1166.27,1523112565,1523119527,72,18,5,culver city,FALSE
73,1,1587.54,1607.54,1523247408,1523251384,83,57,4,echo park,FALSE
114,1,958.95,1000.41,1522983425,1523009219,78,55,5,venice,TRUE
274,1,941.41,982.53,1522933432,1522960336,50,30,1,pasadena,TRUE
298,2,1155.34,1193.03,1523068669,1523078046,77,55,3,downtown,FALSE
194,1,1092.87,1127.92,1523142214,1523151145,96,19,4,echo park,FALSE
389,1,1206.21,1220.29,1523136251,1523138694,50,30,5,playa vista,FALSE
470,1,748.05,790.31,1522905970,1522911696,90,40,3,santa monica,FALSE
144,2,1026.89,1063.63,1522976890,1522986413,74,58,1,hollywood,FALSE
137,2,1217.56,1219.83,1523109113,1523110325,25,50,5,hollywood,TRUE
116,1,1199.19,1219.54,1523109161,1523112404,2,64,5,venice,FALSE
282,1,1316.85,1356.9,1523147669,1523161072,23,36,4,pasadena,FALSE
184,1,935.96,946.55,1523022251,1523024550,98,52,2,ucla,FALSE
31,2,1196.41,1208.17,1523049879,1523052038,33,34,5,culver city,TRUE
306,1,1290.2,1319.09,1523098451,1523104183,1,47,5,downtown,FALSE
483,2,1116.33,1149.74,1523111019,1523128295,18,55,4,culver city,FALSE
279,2,1274.18,1309.93,1523038097,1523055836,51,65,5,ucla,FALSE
179,2,1140.33,1178.26,1523058316,1523068927,38,48,5,pasadena,FALSE
376,1,1203.55,1228.29,1523147954,1523155372,37,63,4,pasadena,FALSE
57,1,1208.49,1210.92,1523093046,1523093682,66,36,1,west hollywood,FALSE
350,1,1271.92,1306.56,1523181639,1523191830,71,64,2,downtown,FALSE
67,1,1353.42,1381.03,1523169052,1523177275,85,59,3,west hollywood,FALSE
263,1,1133.61,1169.68,1523007001,1523020090,3,18,1,santa monica,FALSE
473,1,1108.01,1122.85,1523063574,1523070963,66,36,4,playa vista,FALSE
463,2,1047.26,1054.78,1522990834,1522991793,38,48,1,ucla,TRUE
319,1,867.88,875.63,1522952125,1522953239,69,49,1,culver city,FALSE
494,1,1111.66,1149.88,1523058961,1523083005,81,18,5,santa monica,FALSE
25,2,1115.91,1160.13,1523042390,1523055380,72,18,5,hollywood,FALSE
315,2,1455.53,1481.67,1523089818,1523093772,93,32,5,ucla,TRUE
166,1,1136.02,1171.23,1523123645,1523128017,46,47,5,culver city,FALSE
2,2,1174.29,1208.67,1523081461,1523088418,62,22,5,west hollywood,FALSE
396,2,1198.75,1239.52,1523117465,1523128743,19,39,5,ucla,FALSE
497,2,1351.67,1392.26,1523095587,1523101286,27,53,4,hollywood,TRUE
197,1,981.55,1013.86,1522969652,1522975765,74,58,5,brentwood,FALSE
484,1,992.38,1002.88,1523078525,1523080276,69,49,1,playa vista,FALSE
254,1,1487.35,1517.57,1523131651,1523138822,30,24,1,santa monica,TRUE
156,2,897.75,917.42,1522921460,1522923905,48,52,5,venice,FALSE
321,1,1101.66,1117.09,1523005466,1523009506,33,34,5,santa monica,FALSE
87,2,958.08,981.4,1522934970,1522937832,99,54,5,brentwood,FALSE
192,2,898.1,910.15,1522969650,1522973464,62,22,4,downtown,FALSE
63,1,1102.77,1118.5,1523068992,1523071933,61,45,5,playa vista,TRUE
487,1,967.72,1012.36,1522922587,1522928979,39,29,4,west hollywood,TRUE
291,2,1163.15,1206.8,1523071768,1523077789,18,55,5,echo park,FALSE
255,1,1179.59,1206.39,1523038365,1523044792,70,22,2,venice,FALSE
461,1,1139.83,1158.19,1523068594,1523075682,39,29,4,venice,FALSE
17,1,1263.57,1273.73,1523078799,1523083223,57,51,1,hollywood,FALSE
357,2,1185.7,1192.79,1523110690,1523113541,13,54,5,brentwood,FALSE
398,2,1263.02,1278.3,1523085118,1523088003,74,58,4,pasadena,FALSE
332,1,1293.01,1336.01,1523096299,1523107791,63,40,4,downtown,FALSE
311,1,1003.58,1009.91,1522950221,1522953797,47,41,2,pasadena,FALSE
400,1,1328.82,1359.17,1523219853,1523229992,12,51,5,ucla,TRUE
128,1,1030.84,1032.89,1523050558,1523051111,33,34,1,pasadena,FALSE
297,1,1209.05,1247.22,1523020250,1523030138,10,36,4,pasadena,FALSE
103,2,1098.41,1107.76,1523092709,1523094779,1,47,5,ucla,FALSE
432,1,1057.12,1066.31,1523010077,1523011194,44,24,5,santa monica,TRUE
157,2,1325.24,1338.71,1523073526,1523077228,5,56,4,echo park,FALSE
69,1,1350.72,1367.77,1523114043,1523116118,22,59,1,brentwood,TRUE
88,2,1199.87,1228.9,1523103126,1523106904,85,59,5,west hollywood,FALSE
143,2,1060.7,1097.92,1523004512,1523014456,81,18,5,echo park,FALSE
170,1,1315.74,1329.76,1523115352,1523120103,94,52,1,playa vista,FALSE
405,1,1101.35,1104.93,1522981332,1522982711,61,45,4,brentwood,FALSE
410,1,1010.92,1022.77,1522992622,1522999094,27,53,3,west hollywood,FALSE
286,2,1541.33,1563.63,1523200615,1523208548,74,58,4,ucla,TRUE
243,1,1219.33,1252.43,1523066622,1523077446,18,55,5,echo park,FALSE
432,1,1066.31,1109.56,1523017305,1523025876,9,23,1,playa vista,TRUE
445,2,1231.41,1244.94,1523019690,1523021828,1,47,3,playa vista,TRUE
337,1,1244.27,1252.03,1523117665,1523119785,65,28,1,echo park,FALSE
362,1,862.03,895.17,1523014665,1523022897,79,33,5,santa monica,FALSE
275,1,1307,1311.11,1523094001,1523095372,58,58,4,venice,FALSE
487,1,1012.36,1036.12,1522933333,1522936465,66,36,4,santa monica,FALSE
282,1,1356.9,1370.78,1523164694,1523167645,47,41,4,hollywood,FALSE
411,1,1505.58,1542.73,1523234471,1523245951,27,53,2,playa vista,TRUE
85,1,1070.7,1101.75,1522973095,1522982095,49,29,1,ucla,FALSE
204,1,1136.38,1173.87,1523083350,1523090863,19,39,2,culver city,FALSE
482,2,982.21,1017.07,1522969664,1522987186,86,24,5,santa monica,FALSE
259,1,1269.55,1273.68,1523125006,1523125551,5,56,5,culver city,TRUE
469,1,1073.57,1100.86,1523048752,1523061089,95,64,1,pasadena,FALSE
415,1,1083.21,1093.13,1523014896,1523016100,16,21,5,pasadena,TRUE
425,2,1102.2,1116.13,1522998956,1523005271,86,24,2,culver city,FALSE
314,1,1491.1,1523.22,1523175068,1523186971,98,52,5,venice,FALSE
267,2,1015.15,1039.11,1522934474,1522937582,89,24,5,brentwood,TRUE
111,2,1336.88,1344.18,1523149655,1523151049,13,54,2,ucla,TRUE
343,2,1207.1,1235.26,1523100631,1523104047,87,44,3,venice,FALSE
355,1,1281.2,1309.74,1523130906,1523140580,59,36,2,downtown,FALSE
16,1,1106.46,1133.93,1523074469,1523077865,54,37,4,hollywood,TRUE
478,1,1257.27,1286.25,1523115981,1523129310,33,34,3,echo park,FALSE
210,2,1245.98,1287.73,1523078520,1523090898,73,20,5,venice,FALSE
68,1,1130.43,1165.28,1523154863,1523163578,6,55,5,echo park,FALSE
335,1,1065.34,1103.77,1523004368,1523028999,56,31,1,hollywood,FALSE
442,1,1637.27,1651.95,1523307972,1523310414,18,55,2,venice,TRUE
291,2,1206.8,1217.22,1523080820,1523082325,57,51,5,pasadena,FALSE
485,1,1043.69,1079.79,1523067791,1523080897,86,24,5,downtown,TRUE
108,1,1134.96,1136.27,1523044067,1523044429,36,55,3,brentwood,FALSE
69,1,1367.77,1399.91,1523117038,1523126503,43,36,4,pasadena,FALSE
205,2,1086.68,1091.8,1522997978,1522999430,38,48,4,culver city,FALSE
17,1,1273.73,1305.36,1523083871,1523094845,43,36,4,west hollywood,FALSE
384,2,1282.19,1288.41,1523066432,1523067451,36,55,3,downtown,FALSE
